,epoch,reward_loss,reconstruction_loss,"KL_(1,0)","KL_(2,0)","KL_(2,1)","KL_(3,0)","KL_(3,1)","KL_(3,2)","KL_(4,0)","KL_(4,1)","KL_(4,2)","KL_(4,3)","KL_(5,0)","KL_(5,1)","KL_(5,2)","KL_(5,3)","KL_(5,4)","KL_(6,0)","KL_(6,1)","KL_(6,2)","KL_(6,3)","KL_(6,4)","KL_(6,5)","KL_(7,0)","KL_(7,1)","KL_(7,2)","KL_(7,3)","KL_(7,4)","KL_(7,5)","KL_(7,6)","KL_(8,0)","KL_(8,1)","KL_(8,2)","KL_(8,3)","KL_(8,4)","KL_(8,5)","KL_(8,6)","KL_(8,7)","KL_(9,0)","KL_(9,1)","KL_(9,2)","KL_(9,3)","KL_(9,4)","KL_(9,5)","KL_(9,6)","KL_(9,7)","KL_(9,8)","KL_(10,0)","KL_(10,1)","KL_(10,2)","KL_(10,3)","KL_(10,4)","KL_(10,5)","KL_(10,6)","KL_(10,7)","KL_(10,8)","KL_(10,9)","KL_(11,0)","KL_(11,1)","KL_(11,2)","KL_(11,3)","KL_(11,4)","KL_(11,5)","KL_(11,6)","KL_(11,7)","KL_(11,8)","KL_(11,9)","KL_(11,10)","KL_(12,0)","KL_(12,1)","KL_(12,2)","KL_(12,3)","KL_(12,4)","KL_(12,5)","KL_(12,6)","KL_(12,7)","KL_(12,8)","KL_(12,9)","KL_(12,10)","KL_(12,11)","KL_(13,0)","KL_(13,1)","KL_(13,2)","KL_(13,3)","KL_(13,4)","KL_(13,5)","KL_(13,6)","KL_(13,7)","KL_(13,8)","KL_(13,9)","KL_(13,10)","KL_(13,11)","KL_(13,12)","KL_(14,0)","KL_(14,1)","KL_(14,2)","KL_(14,3)","KL_(14,4)","KL_(14,5)","KL_(14,6)","KL_(14,7)","KL_(14,8)","KL_(14,9)","KL_(14,10)","KL_(14,11)","KL_(14,12)","KL_(14,13)","KL_(15,0)","KL_(15,1)","KL_(15,2)","KL_(15,3)","KL_(15,4)","KL_(15,5)","KL_(15,6)","KL_(15,7)","KL_(15,8)","KL_(15,9)","KL_(15,10)","KL_(15,11)","KL_(15,12)","KL_(15,13)","KL_(15,14)","kl_(0,0)","kl_(1,0)","kl_(1,1)","kl_(2,0)","kl_(2,1)","kl_(2,2)","kl_(3,0)","kl_(3,1)","kl_(3,2)","kl_(3,3)","kl_(4,0)","kl_(4,1)","kl_(4,2)","kl_(4,3)","kl_(4,4)","kl_(5,0)","kl_(5,1)","kl_(5,2)","kl_(5,3)","kl_(5,4)","kl_(5,5)","kl_(6,0)","kl_(6,1)","kl_(6,2)","kl_(6,3)","kl_(6,4)","kl_(6,5)","kl_(6,6)","kl_(7,0)","kl_(7,1)","kl_(7,2)","kl_(7,3)","kl_(7,4)","kl_(7,5)","kl_(7,6)","kl_(7,7)","kl_(8,0)","kl_(8,1)","kl_(8,2)","kl_(8,3)","kl_(8,4)","kl_(8,5)","kl_(8,6)","kl_(8,7)","kl_(9,0)","kl_(9,1)","kl_(9,2)","kl_(9,3)","kl_(9,4)","kl_(9,5)","kl_(9,6)","kl_(9,7)","kl_(10,0)","kl_(10,1)","kl_(10,2)","kl_(10,3)","kl_(10,4)","kl_(10,5)","kl_(10,6)","kl_(10,7)","kl_(11,0)","kl_(11,1)","kl_(11,2)","kl_(11,3)","kl_(11,4)","kl_(11,5)","kl_(11,6)","kl_(11,7)","kl_(12,0)","kl_(12,1)","kl_(12,2)","kl_(12,3)","kl_(12,4)","kl_(12,5)","kl_(12,6)","kl_(12,7)","kl_(13,0)","kl_(13,1)","kl_(13,2)","kl_(13,3)","kl_(13,4)","kl_(13,5)","kl_(13,6)","kl_(13,7)","kl_(14,0)","kl_(14,1)","kl_(14,2)","kl_(14,3)","kl_(14,4)","kl_(14,5)","kl_(14,6)","kl_(14,7)","kl_(15,0)","kl_(15,1)","kl_(15,2)","kl_(15,3)","kl_(15,4)","kl_(15,5)","kl_(15,6)","kl_(15,7)"
0,0,2.481806993484497,0.14967361092567444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.177018404006958,0.0,1.5124335289001465,1.0221420526504517,0.9652872085571289,2.1898279190063477,1.7541968822479248,1.516342043876648,1.724475622177124,1.9169496297836304,1.8901996612548828,1.8641365766525269,1.7107850313186646,1.8546698093414307,2.5227723121643066,2.2190065383911133,2.2064337730407715,1.972935676574707,1.9841594696044922,2.327826738357544,2.2565412521362305,2.0701565742492676,2.39168643951416,2.4902708530426025,2.577418804168701,2.3731493949890137,2.3090806007385254,2.232729911804199,2.0300824642181396,2.4037411212921143,2.0422651767730713,2.356987476348877,2.208400249481201,2.1022326946258545,2.382995843887329,2.5206551551818848,2.056094169616699,2.515856981277466,2.3750460147857666,2.535412073135376,2.279081106185913,2.2272725105285645,2.4505932331085205,2.6759724617004395,2.2536540031433105,2.456122398376465,2.4654297828674316,2.698779582977295,2.0964391231536865,2.4348104000091553,2.4215264320373535,2.696887493133545,2.303515672683716,2.5204803943634033,2.590832471847534,2.708237648010254,2.364957809448242,2.5913009643554688,2.4492435455322266,2.7068254947662354,2.201456069946289,2.493382215499878,2.5289628505706787,2.5327324867248535,2.7626686096191406,2.3221218585968018,2.5851192474365234,2.9924306869506836,2.25364089012146,2.616206169128418,2.9850337505340576,2.573807716369629,2.7258107662200928,2.6367199420928955,2.4320225715637207,2.8505802154541016,2.2253434658050537,2.450357675552368,2.561453342437744,2.4037280082702637,2.364022731781006,2.490880012512207,2.0681447982788086,2.479355573654175,2.019448757171631,2.355691432952881,2.72550630569458,2.565011501312256,2.135955572128296,2.6251468658447266,2.1043639183044434,2.5285444259643555,2.104851484298706,2.4408340454101562,2.514211893081665,2.508479595184326,2.259734869003296,2.754660129547119,1.8561735153198242,2.397789716720581
1,1,1.6086678504943848,0.1251266598701477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1091312170028687,0.0,1.9416677951812744,1.2267968654632568,1.1582005023956299,1.9412225484848022,1.5341992378234863,1.5991313457489014,1.7390341758728027,2.01231050491333,1.680074691772461,2.154385805130005,2.1481146812438965,2.074925422668457,2.375551700592041,1.8575963973999023,2.395934820175171,2.138906478881836,2.3681769371032715,2.6009223461151123,2.9120614528656006,1.8988385200500488,2.1379871368408203,2.286158800125122,2.3983616828918457,2.652076244354248,2.6127781867980957,2.703725814819336,1.746788740158081,2.3284494876861572,2.0729355812072754,2.185807228088379,2.675401210784912,2.64972186088562,2.5231478214263916,2.338005542755127,1.8474626541137695,2.3928909301757812,2.168667793273926,2.527143716812134,2.5729331970214844,2.2623987197875977,2.6110527515411377,2.3394505977630615,2.0241127014160156,2.0823516845703125,2.15559458732605,2.481769561767578,2.57887864112854,2.581188440322876,2.7800331115722656,2.249396800994873,2.3603038787841797,2.5001754760742188,2.315805435180664,2.7153265476226807,3.1649956703186035,3.047910213470459,3.1539506912231445,2.4762375354766846,2.1901614665985107,2.406093120574951,2.545177698135376,2.8172919750213623,3.1847236156463623,3.010342597961426,3.311626672744751,2.461780071258545,2.4405837059020996,2.556151866912842,2.5878450870513916,2.575106143951416,3.204310178756714,2.9687118530273438,3.2153751850128174,2.8099145889282227,2.378291606903076,2.7774477005004883,2.675647735595703,2.6077237129211426,3.1310043334960938,2.767791509628296,2.938227653503418,2.545722484588623,2.1110949516296387,2.5762410163879395,2.2970852851867676,2.4059572219848633,3.1809136867523193,2.76676869392395,2.7465484142303467,2.3247172832489014,1.876931071281433,2.130898952484131,2.309941530227661,2.4203901290893555,2.6372880935668945,2.461047410964966,2.6833996772766113,2.1914989948272705
